x,y,timestamp
0.0,0.0,Fri Nov 22 07:48:17 2024
0.0,0.0,Fri Nov 22 07:48:17 2024
0.0,0.0,Fri Nov 22 07:48:17 2024
0.0,0.0,Fri Nov 22 07:48:18 2024
0.0,0.0,Fri Nov 22 07:48:18 2024
0.0,0.0,Fri Nov 22 07:48:18 2024
0.0,0.0,Fri Nov 22 07:48:18 2024
0.0,0.0,Fri Nov 22 07:48:18 2024
0.0,0.0,Fri Nov 22 07:48:18 2024
0.0,0.0,Fri Nov 22 07:48:18 2024
0.0,0.0,Fri Nov 22 07:48:18 2024
0.0,0.0,Fri Nov 22 07:48:18 2024
0.0,0.0,Fri Nov 22 07:48:18 2024
0.0,0.0,Fri Nov 22 07:48:18 2024
0.0,0.0,Fri Nov 22 07:48:18 2024
0.0,0.0,Fri Nov 22 07:48:18 2024
0.0,0.0,Fri Nov 22 07:48:18 2024
0.0,0.0,Fri Nov 22 07:48:19 2024
0.0,0.0,Fri Nov 22 07:48:19 2024
0.0,0.0,Fri Nov 22 07:48:19 2024
0.0,0.0,Fri Nov 22 07:48:19 2024
0.0,0.0,Fri Nov 22 07:48:19 2024
0.0,0.0,Fri Nov 22 07:48:19 2024
0.0,0.0,Fri Nov 22 07:48:19 2024
0.0,0.0,Fri Nov 22 07:48:19 2024
0.0,0.0,Fri Nov 22 07:48:19 2024
0.0,0.0,Fri Nov 22 07:48:19 2024
0.0,0.0,Fri Nov 22 07:48:19 2024
0.0,0.0,Fri Nov 22 07:48:19 2024
0.0,0.0,Fri Nov 22 07:48:19 2024
0.0,0.0,Fri Nov 22 07:48:20 2024
0.0,0.0,Fri Nov 22 07:48:20 2024
0.0,0.0,Fri Nov 22 07:48:20 2024
0.0,0.0,Fri Nov 22 07:48:20 2024
0.0,0.0,Fri Nov 22 07:48:20 2024
0.0,0.0,Fri Nov 22 07:48:20 2024
0.0,0.0,Fri Nov 22 07:48:20 2024
0.0,0.0,Fri Nov 22 07:48:20 2024
0.0,0.0,Fri Nov 22 07:48:20 2024
0.0,0.0,Fri Nov 22 07:48:21 2024
